Username,Username Length_x,Username Digits_x,Username Special Chars_x,Full Name_x,Full Name Length_x,Full Name Words_x,Username Similarity_x,Has Profile Pic_x,Profile Pic Path_x,Bio_x,Bio Length_x,Bio Words_x,Bio Has Suspicious_x,External URL_x,Has External URL_x,Is Private_x,Number of Posts_x,Followers_x,Following_x,Username Length_y,Username Digits_y,Username Special Chars_y,Full Name_y,Full Name Length_y,Full Name Words_y,Username Similarity_y,Has Profile Pic_y,Profile Pic Path_y,Bio_y,Bio Length_y,Bio Words_y,Bio Has Suspicious_y,External URL_y,Has External URL_y,Is Private_y,Number of Posts_y,Followers_y,Following_y
yuksss_.x,9,0,1,Yuksss🎀,7,1,0,1,profile_pictures/yuksss_.x_profile_pic.jpg,Art page:-@artfreak_.1                                                      a collection of memories.,101,6,0,,0,TRUE,0,624,831,9,0,1,Yuksss🎀,7,1,0,1,profile_pictures/yuksss_.x_profile_pic.jpg,Art page:-@artfreak_.1                                                      a collection of memories.,101,6,0,,0,TRUE,0,624,831
_cuddlebear_1233,16,4,0,🍩 🎀  @𝒸𝓊𝒹𝒹𝓁𝑒𝒷𝑒𝒶𝓇𝟣𝟤𝟥𝟥  🎀 🍩,25,5,0,1,profile_pictures/_cuddlebear_1233_profile_pic.jpg,"𝓚𝓱𝓾𝓼𝓱𝓫𝓸𝓸✨
𝓡𝓪𝓭𝓱𝓮 𝓚𝓻𝓲𝓼𝓱𝓷𝓪 ❣️🦚
⋆  🎀  𝐿❁𝓋𝑒 𝒹𝒶𝓃𝒸𝑒 𝒶𝓃𝒹 𝒶𝓇𝓉 🦋  🎀  ⋆
🎂✧  🎀  𝒲𝒾𝓈h 𝓂𝑒 𝟧 𝒿𝒶𝓃  🎀  ✧",87,21,0,,0,TRUE,48,563,265,16,4,0,🍩 🎀  @𝒸𝓊𝒹𝒹𝓁𝑒𝒷𝑒𝒶𝓇𝟣𝟤𝟥𝟥  🎀 🍩,25,5,0,1,profile_pictures/_cuddlebear_1233_profile_pic.jpg,"𝓚𝓱𝓾𝓼𝓱𝓫𝓸𝓸✨
𝓡𝓪𝓭𝓱𝓮 𝓚𝓻𝓲𝓼𝓱𝓷𝓪 ❣️🦚
⋆  🎀  𝐿❁𝓋𝑒 𝒹𝒶𝓃𝒸𝑒 𝒶𝓃𝒹 𝒶𝓇𝓉 🦋  🎀  ⋆
🎂✧  🎀  𝒲𝒾𝓈h 𝓂𝑒 𝟧 𝒿𝒶𝓃  🎀  ✧",87,21,0,,0,TRUE,48,563,265
_deepiiika_a,12,0,0,Deepika,7,1,0,1,profile_pictures/_deepiiika_a_profile_pic.jpg,"Die with memories not dreams>>
03:03!!
<3 : @_amaryllis.07🌷",59,9,0,,0,TRUE,0,103,131,12,0,0,Deepika,7,1,0,1,profile_pictures/_deepiiika_a_profile_pic.jpg,"Die with memories not dreams>>
03:03!!
<3 : @_amaryllis.07🌷",59,9,0,,0,TRUE,0,103,131
misspam_1,9,1,0,,0,0,1,1,profile_pictures/misspam_1_profile_pic.jpg,"Toxicity not allowed 🙂 
Shitttt posting account🥱",48,7,0,,0,TRUE,0,23,116,9,1,0,,0,0,1,1,profile_pictures/misspam_1_profile_pic.jpg,"Toxicity not allowed 🙂 
Shitttt posting account🥱",48,7,0,,0,TRUE,0,23,116
eenieeee_minieeee,17,0,0,🎀,1,1,0,1,profile_pictures/eenieeee_minieeee_profile_pic.jpg,a fine piece of procrastination !,33,6,0,,0,TRUE,0,39,350,17,0,0,🎀,1,1,0,1,profile_pictures/eenieeee_minieeee_profile_pic.jpg,a fine piece of procrastination !,33,6,0,,0,TRUE,0,39,350
xoo.yyaa,8,0,1,zoya,4,1,0,1,profile_pictures/xoo.yyaa_profile_pic.jpg,"╱|、
                          (˚ˎ 。7  
                           |、˜〵          
                          じしˍ,)ノ",113,5,0,,0,TRUE,2,136,279,8,0,1,zoya,4,1,0,1,profile_pictures/xoo.yyaa_profile_pic.jpg,"╱|、
                          (˚ˎ 。7  
                           |、˜〵          
                          じしˍ,)ノ",113,5,0,,0,TRUE,2,136,279
k___kaur__pvt,13,0,0,Ꮋ,1,1,0,1,profile_pictures/k___kaur__pvt_profile_pic.jpg,"404
""once u come here there's no going back""?
143<3
cr7",55,11,0,,0,TRUE,2,72,59,13,0,0,Ꮋ,1,1,0,1,profile_pictures/k___kaur__pvt_profile_pic.jpg,"404
""once u come here there's no going back""?
143<3
cr7",55,11,0,,0,TRUE,2,72,59
princess___sweetyy,18,0,0,💗Ｓw℮℮†ƴƴ💗,9,1,0,1,profile_pictures/princess___sweetyy_profile_pic.jpg,,0,0,0,,0,TRUE,0,41,29,18,0,0,💗Ｓw℮℮†ƴƴ💗,9,1,0,1,profile_pictures/princess___sweetyy_profile_pic.jpg,,0,0,0,,0,TRUE,0,41,29
_._lovememore__,15,0,1,🐚🦪,2,1,0,1,profile_pictures/_._lovememore___profile_pic.jpg,"it's cheaper to keep her, not me",32,7,0,,0,TRUE,0,89,149,15,0,1,🐚🦪,2,1,0,1,profile_pictures/_._lovememore___profile_pic.jpg,"it's cheaper to keep her, not me",32,7,0,,0,TRUE,0,89,149
_https.priyanshiiii,19,0,1,Priyanshi♡,10,1,0,1,profile_pictures/_https.priyanshiiii_profile_pic.jpg,A little bit of everything 🎐,28,6,0,,0,TRUE,6,33,236,19,0,1,Priyanshi♡,10,1,0,1,profile_pictures/_https.priyanshiiii_profile_pic.jpg,A little bit of everything 🎐,28,6,0,,0,TRUE,6,33,236
_moon_babe_.24,14,2,1,,0,0,1,1,profile_pictures/_moon_babe_.24_profile_pic.jpg,"ℂ𝕣𝕖𝕒𝕥𝕚𝕟𝕘 𝕞𝕪 𝕠𝕨𝕟 𝕤𝕦𝕟𝕤𝕙𝕚𝕟𝕖... ✨
ʎssɐlɔ ʎɐʇS.... 😎",47,8,0,,0,TRUE,0,23,135,14,2,1,,0,0,1,1,profile_pictures/_moon_babe_.24_profile_pic.jpg,"ℂ𝕣𝕖𝕒𝕥𝕚𝕟𝕘 𝕞𝕪 𝕠𝕨𝕟 𝕤𝕦𝕟𝕤𝕙𝕚𝕟𝕖... ✨
ʎssɐlɔ ʎɐʇS.... 😎",47,8,0,,0,TRUE,0,23,135
war_queen_0404,14,4,0,⚽❤️,3,1,0,1,profile_pictures/war_queen_0404_profile_pic.jpg,,0,0,0,,0,TRUE,0,34,63,14,4,0,⚽❤️,3,1,0,1,profile_pictures/war_queen_0404_profile_pic.jpg,,0,0,0,,0,TRUE,0,34,63
__.dhanya.__04,14,2,2,@Dhanya💗,8,1,0,1,profile_pictures/__.dhanya.__04_profile_pic.jpg,"Live|Love|Laugh
       🧸✨🌷| 11.11🌙
♡Live without regrets 🤍🫀
🐥🐤🐥",63,8,0,,0,TRUE,0,205,314,14,2,2,@Dhanya💗,8,1,0,1,profile_pictures/__.dhanya.__04_profile_pic.jpg,"Live|Love|Laugh
       🧸✨🌷| 11.11🌙
♡Live without regrets 🤍🫀
🐥🐤🐥",63,8,0,,0,TRUE,0,205,314
samiyaaa_19,11,2,0,Samiyaa,7,1,1,1,profile_pictures/samiyaaa_19_profile_pic.jpg,,0,0,0,,0,TRUE,0,104,369,11,2,0,Samiyaa,7,1,1,1,profile_pictures/samiyaaa_19_profile_pic.jpg,,0,0,0,,0,TRUE,0,104,369
_.the_sleepyhead.__,19,0,2,Mishti 🦋,8,2,0,1,profile_pictures/_.the_sleepyhead.___profile_pic.jpg,"eat pray love :)
ϟ 𝔓𝔬𝔱𝔱𝔢𝔯𝔥𝔢𝔞𝔡 ⑨¾ 
11:11",39,8,0,,0,TRUE,33,871,537,19,0,2,Mishti 🦋,8,2,0,1,profile_pictures/_.the_sleepyhead.___profile_pic.jpg,"eat pray love :)
ϟ 𝔓𝔬𝔱𝔱𝔢𝔯𝔥𝔢𝔞𝔡 ⑨¾ 
11:11",39,8,0,,0,TRUE,33,871,537
_prvx_shtty_26,14,2,0,ᴘᴏᴏʀᴠɪ 🦋,8,2,0,1,profile_pictures/_prvx_shtty_26_profile_pic.jpg,"You make my dil go garden garden >>
.
.🧸🦢✨🤎
.
. spam ac @just_pooh22",68,15,0,,0,TRUE,0,1458,1241,14,2,0,ᴘᴏᴏʀᴠɪ 🦋,8,2,0,1,profile_pictures/_prvx_shtty_26_profile_pic.jpg,"You make my dil go garden garden >>
.
.🧸🦢✨🤎
.
. spam ac @just_pooh22",68,15,0,,0,TRUE,0,1458,1241
certified.anushka,17,0,1,anushka,7,1,1,1,profile_pictures/certified.anushka_profile_pic.jpg,pass my lipgloss.,17,3,0,,0,FALSE,0,213,220,17,0,1,anushka,7,1,1,1,profile_pictures/certified.anushka_profile_pic.jpg,pass my lipgloss.,17,3,0,,0,FALSE,0,213,220
ft_jahnviiii,12,0,0,Jaanvii!,8,1,0,1,profile_pictures/ft_jahnviiii_profile_pic.jpg,delusional fl?,14,2,0,,0,TRUE,1,234,308,12,0,0,Jaanvii!,8,1,0,1,profile_pictures/ft_jahnviiii_profile_pic.jpg,delusional fl?,14,2,0,,0,TRUE,1,234,308
aakanksha_____30,16,2,0,Aakanksha,9,1,1,1,profile_pictures/aakanksha_____30_profile_pic.jpg,"Siempre joven♾️
🧋🔪🧊",19,3,0,,0,TRUE,0,242,378,16,2,0,Aakanksha,9,1,1,1,profile_pictures/aakanksha_____30_profile_pic.jpg,"Siempre joven♾️
🧋🔪🧊",19,3,0,,0,TRUE,0,242,378
jessy_urs0,10,1,0,🗿,1,1,0,1,profile_pictures/jessy_urs0_profile_pic.jpg,@fcbarcelona  🔥(5-30),21,2,0,,0,FALSE,0,16,16,10,1,0,🗿,1,1,0,1,profile_pictures/jessy_urs0_profile_pic.jpg,@fcbarcelona  🔥(5-30),21,2,0,,0,FALSE,0,16,16
_yashu_356,10,3,0,,0,0,1,1,profile_pictures/_yashu_356_profile_pic.jpg,"Yashu 
야슈
~Live in the sunshine☀️ where you belong.
HBD, 15th Nov,2007",70,12,0,,0,TRUE,2,87,766,10,3,0,,0,0,1,1,profile_pictures/_yashu_356_profile_pic.jpg,"Yashu 
야슈
~Live in the sunshine☀️ where you belong.
HBD, 15th Nov,2007",70,12,0,,0,TRUE,2,87,766
rainaumarr,10,0,0,رائنا عمر,9,2,0,1,profile_pictures/rainaumarr_profile_pic.jpg,شکر,3,1,0,,0,TRUE,3,107,105,10,0,0,رائنا عمر,9,2,0,1,profile_pictures/rainaumarr_profile_pic.jpg,شکر,3,1,0,,0,TRUE,3,107,105
si.dd.hi_,9,0,2,♡⁠Siddhi♡⁠,10,1,0,1,profile_pictures/si.dd.hi__profile_pic.jpg,"#cmsian
कथक नृत्यकार  
Reader🫀",30,4,0,,0,TRUE,13,31,47,9,0,2,♡⁠Siddhi♡⁠,10,1,0,1,profile_pictures/si.dd.hi__profile_pic.jpg,"#cmsian
कथक नृत्यकार  
Reader🫀",30,4,0,,0,TRUE,13,31,47
ohh.itz_hunain,14,0,1,سدرہ 💌,6,2,0,1,profile_pictures/ohh.itz_hunain_profile_pic.jpg,"siddu✨🦋
-grow, glow, graduate🎓:⁠-⁠$
Sometimes music🎶 heals the pain ❤️‍🩹
Lygophile😶‍🌫
expections 😂=barbadi🙌
-karma on fleek 💀
@iamsrk 💅🏻🎀",137,19,0,,0,FALSE,102,576,34,14,0,1,سدرہ 💌,6,2,0,1,profile_pictures/ohh.itz_hunain_profile_pic.jpg,"siddu✨🦋
-grow, glow, graduate🎓:⁠-⁠$
Sometimes music🎶 heals the pain ❤️‍🩹
Lygophile😶‍🌫
expections 😂=barbadi🙌
-karma on fleek 💀
@iamsrk 💅🏻🎀",137,19,0,,0,FALSE,102,576,34
itz_angel_0619,14,4,0,ATTENTION ⚠️,12,2,0,1,profile_pictures/itz_angel_0619_profile_pic.jpg,"💖Gloom
And,
❣️Bloom
<<SELENOPHILE🤍
<<ARCTOPHILE🧸
'HAPPY' state of lyf💗
15th may and 12th dec ( special day)",107,17,0,,0,TRUE,20,94,353,14,4,0,ATTENTION ⚠️,12,2,0,1,profile_pictures/itz_angel_0619_profile_pic.jpg,"💖Gloom
And,
❣️Bloom
<<SELENOPHILE🤍
<<ARCTOPHILE🧸
'HAPPY' state of lyf💗
15th may and 12th dec ( special day)",107,17,0,,0,TRUE,20,94,353
epic_dolle,10,0,0,~ 𝖗𝖞𝖐𝖆 𝖉𝖊𝖊𝖕𝖙𝖎,13,3,0,1,profile_pictures/epic_dolle_profile_pic.jpg,,0,0,0,,0,TRUE,0,69,164,10,0,0,~ 𝖗𝖞𝖐𝖆 𝖉𝖊𝖊𝖕𝖙𝖎,13,3,0,1,profile_pictures/epic_dolle_profile_pic.jpg,,0,0,0,,0,TRUE,0,69,164
vk._.pvt7,9,1,2,Veeksha,7,1,0,1,profile_pictures/vk._.pvt7_profile_pic.jpg,🌸,1,1,0,,0,TRUE,0,4,70,9,1,2,Veeksha,7,1,0,1,profile_pictures/vk._.pvt7_profile_pic.jpg,🌸,1,1,0,,0,TRUE,0,4,70
pragya_8121,11,4,0,Pragya,6,1,1,1,profile_pictures/pragya_8121_profile_pic.jpg,nahh...,7,1,0,,0,TRUE,0,159,396,11,4,0,Pragya,6,1,1,1,profile_pictures/pragya_8121_profile_pic.jpg,nahh...,7,1,0,,0,TRUE,0,159,396
the_stranger_feb,16,0,0,𝘋𝘦𝘦𝘱𝘢𝘯𝘴𝘩𝘶,9,1,0,1,profile_pictures/the_stranger_feb_profile_pic.jpg,"- umm 
- stop chasing what's not yours, what's yours will always find you 🤍
🎀
- India 📍",87,19,0,,0,FALSE,5,641,419,16,0,0,𝘋𝘦𝘦𝘱𝘢𝘯𝘴𝘩𝘶,9,1,0,1,profile_pictures/the_stranger_feb_profile_pic.jpg,"- umm 
- stop chasing what's not yours, what's yours will always find you 🤍
🎀
- India 📍",87,19,0,,0,FALSE,5,641,419
ishuii.13,9,2,1,s𝓻𝓲𝓼𝓱𝓽𝓲🤎🫣,9,1,0,1,profile_pictures/ishuii.13_profile_pic.jpg,"22 jan🤍
                       
Everything you've ever wanted is sitting on the other side of fear.” — 
sc:isshuuuu18",117,16,0,,0,FALSE,2,118,499,9,2,1,s𝓻𝓲𝓼𝓱𝓽𝓲🤎🫣,9,1,0,1,profile_pictures/ishuii.13_profile_pic.jpg,"22 jan🤍
                       
Everything you've ever wanted is sitting on the other side of fear.” — 
sc:isshuuuu18",117,16,0,,0,FALSE,2,118,499
_.gopiiiee_,11,0,1,Gopiiii🚮,8,1,0,1,profile_pictures/_.gopiiiee__profile_pic.jpg,"Huh! Why to crii xD
🎧🎀
@gopi_gagneja 🗣️",39,8,0,,0,TRUE,2,257,389,11,0,1,Gopiiii🚮,8,1,0,1,profile_pictures/_.gopiiiee__profile_pic.jpg,"Huh! Why to crii xD
🎧🎀
@gopi_gagneja 🗣️",39,8,0,,0,TRUE,2,257,389
khyatii_05,10,2,0,K,1,1,1,1,profile_pictures/khyatii_05_profile_pic.jpg,"📍Surat
🎀 @khyatii_05
stay close !!🦋
MSDIAN FOREVER'💛",52,8,0,,0,TRUE,0,733,152,10,2,0,K,1,1,1,1,profile_pictures/khyatii_05_profile_pic.jpg,"📍Surat
🎀 @khyatii_05
stay close !!🦋
MSDIAN FOREVER'💛",52,8,0,,0,TRUE,0,733,152
_justt_pariii_,14,0,0,संस्कृति🌷,9,1,0,1,profile_pictures/_justt_pariii__profile_pic.jpg,"जय श्री राम🚩
I'm just a girl🎀 
     
 .  
@cristiano🛐💗
    .
  . 
         .
 .
       .
.
      .
 .         .
2sep 24, 6:50pm😭❤",129,21,0,,0,TRUE,0,239,124,14,0,0,संस्कृति🌷,9,1,0,1,profile_pictures/_justt_pariii__profile_pic.jpg,"जय श्री राम🚩
I'm just a girl🎀 
     
 .  
@cristiano🛐💗
    .
  . 
         .
 .
       .
.
      .
 .         .
2sep 24, 6:50pm😭❤",129,21,0,,0,TRUE,0,239,124
ananya___sehgal,15,0,0,Ananya Sehgal,13,2,0,1,profile_pictures/ananya___sehgal_profile_pic.jpg,I would rather spend one lifetime with you than face all the ages of this world alone.,86,17,0,,0,TRUE,30,567,681,15,0,0,Ananya Sehgal,13,2,0,1,profile_pictures/ananya___sehgal_profile_pic.jpg,I would rather spend one lifetime with you than face all the ages of this world alone.,86,17,0,,0,TRUE,30,567,681
mahizh_arasi,12,0,0,Mahizharasi✨,12,1,0,1,profile_pictures/mahizh_arasi_profile_pic.jpg,"not by the World; but by the WORD💫
🌻🌻
𝘯𝘰𝘵𝘩𝘪𝘯𝘨 𝘮𝘶𝘤𝘩, 𝘫𝘶𝘴𝘵 𝘴𝘤𝘪𝘦𝘯𝘵𝘪𝘧𝘪𝘤 💫  
@janice_john_28 💜",89,16,0,,0,TRUE,3,100,204,12,0,0,Mahizharasi✨,12,1,0,1,profile_pictures/mahizh_arasi_profile_pic.jpg,"not by the World; but by the WORD💫
🌻🌻
𝘯𝘰𝘵𝘩𝘪𝘯𝘨 𝘮𝘶𝘤𝘩, 𝘫𝘶𝘴𝘵 𝘴𝘤𝘪𝘦𝘯𝘵𝘪𝘧𝘪𝘤 💫  
@janice_john_28 💜",89,16,0,,0,TRUE,3,100,204
tragic_heaven_1111,18,4,0,just (y/n),10,2,0,1,profile_pictures/tragic_heaven_1111_profile_pic.jpg,"✨
-3teen/｡ﾟ✧
•1st Feb ♒🙃
•In the depth of grief,love remains internal  🤍
...صبر کرو🥀
@bilalabbas_khan 🤍",103,17,0,,0,TRUE,3,75,181,18,4,0,just (y/n),10,2,0,1,profile_pictures/tragic_heaven_1111_profile_pic.jpg,"✨
-3teen/｡ﾟ✧
•1st Feb ♒🙃
•In the depth of grief,love remains internal  🤍
...صبر کرو🥀
@bilalabbas_khan 🤍",103,17,0,,0,TRUE,3,75,181
iraj_saleem_,12,0,0,Iraj Saleem,11,2,0,1,profile_pictures/iraj_saleem__profile_pic.jpg,,0,0,0,,0,TRUE,0,5,41,12,0,0,Iraj Saleem,11,2,0,1,profile_pictures/iraj_saleem__profile_pic.jpg,,0,0,0,,0,TRUE,0,5,41
japneet_2712,12,4,0,Japneet,7,1,1,1,profile_pictures/japneet_2712_profile_pic.jpg,Confusing.,10,1,0,,0,TRUE,0,172,230,12,4,0,Japneet,7,1,1,1,profile_pictures/japneet_2712_profile_pic.jpg,Confusing.,10,1,0,,0,TRUE,0,172,230
sayeena_25,10,2,0,sayeena🥂,8,1,0,1,profile_pictures/sayeena_25_profile_pic.jpg,Not everything waits🦋~,22,3,0,,0,TRUE,14,258,387,10,2,0,sayeena🥂,8,1,0,1,profile_pictures/sayeena_25_profile_pic.jpg,Not everything waits🦋~,22,3,0,,0,TRUE,14,258,387
its_me_aaishazee,16,0,0,Aaisha Zeeshan,14,2,0,1,profile_pictures/its_me_aaishazee_profile_pic.jpg,,0,0,0,,0,TRUE,1,66,140,16,0,0,Aaisha Zeeshan,14,2,0,1,profile_pictures/its_me_aaishazee_profile_pic.jpg,,0,0,0,,0,TRUE,1,66,140
_notgayathri_,13,0,0,Xobaby🤭,7,1,0,1,profile_pictures/_notgayathri__profile_pic.jpg,@gayi2007 🤏🏻main,16,2,0,,0,TRUE,46,284,988,13,0,0,Xobaby🤭,7,1,0,1,profile_pictures/_notgayathri__profile_pic.jpg,@gayi2007 🤏🏻main,16,2,0,,0,TRUE,46,284,988
khushuuuuu___,13,0,0,kk,2,1,0,1,profile_pictures/khushuuuuu____profile_pic.jpg,🌷,1,1,0,,0,TRUE,1,264,319,13,0,0,kk,2,1,0,1,profile_pictures/khushuuuuu____profile_pic.jpg,🌷,1,1,0,,0,TRUE,1,264,319
itzz.pallaviii,14,0,1,Pallavi,7,1,1,1,profile_pictures/itzz.pallaviii_profile_pic.jpg,,0,0,0,,0,TRUE,0,349,318,14,0,1,Pallavi,7,1,1,1,profile_pictures/itzz.pallaviii_profile_pic.jpg,,0,0,0,,0,TRUE,0,349,318
